Nombre de bornes disponibles;Nombre vélo en PARK+;Nombres de bornes en station;PARK + activation;densityLevel;Achat possible en station (CB);Description station;maxBikeOverflow;Etat du Totem;nbFreeDock;Nombre de vélo mécanique;PARK +;nbDock;Nombre vélo électrique;Nombre vélo en PARK+;Code de la station;Nom de la station;Etat des stations;Type de stations;geo;duedate
32;0;46;no;1;yes;"{""code"": ""15053"", ""name"": ""Lecourbe - Convention"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1530396000, ""gps"": {""latitude"": 48.83923319241899, ""longitude"": 2.2915197908878326}}";46;yes;0;12;no;0;2;0;15053;Lecourbe - Convention;Operative;yes;6860142.48658,647999.526775;2018-06-30
6;0;17;no;1;yes;"{""code"": ""10003"", ""name"": ""Hauteville - Bonne Nouvelle"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1558735200, ""gps"": {""latitude"": 48.87077436024043, ""longitude"": 2.349649636832728}}";17;yes;1;3;no;1;8;0;10003;Hauteville - Bonne Nouvelle;Operative;yes;6863612.87242,652294.880495;2019-05-24
17;0;30;no;1;yes;"{""code"": ""8040"", ""name"": ""Pierre Charron - Champs-Elysées"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1557612039, ""gps"": {""latitude"": 48.870103359864174, ""longitude"": 2.3043501377105713}}";32;yes;2;6;no;3;8;0;8040;Pierre Charron - Champs-Elysées;Operative;yes;6863566.58325,648971.45432;2019-05-11
25;0;30;no;1;yes;"{""code"": ""8052"", ""name"": ""Balzac - Champs Elysées"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1557613500, ""gps"": {""latitude"": 48.87269963962128, ""longitude"": 2.3001953959465027}}";30;yes;0;0;no;0;5;0;8052;Balzac - Champs Elysées;Operative;yes;6863857.96211,648669.254814;2019-05-11
16;0;25;no;1;yes;"{""code"": ""41103"", ""name"": ""Place de la vache noire"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1521068425, ""gps"": {""latitude"": 48.81040517059777, ""longitude"": 2.327060401439667}}";25;yes;0;5;no;0;4;0;41103;Place de la vache noire;Operative;yes;6856914.34379,650580.726428;2018-03-14
26;0;27;no;1;no;"{""code"": ""17036"", ""name"": ""Place Tristan Bernard "", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1524002454, ""gps"": {""latitude"": 48.8791964, ""longitude"": 2.2915403}}";28;yes;1;1;no;1;0;0;17036;Place Tristan Bernard;Operative;yes;6864586.01419,648040.901042;2018-04-17
26;0;32;no;1;yes;"{""code"": ""41602"", ""name"": ""Place Charles Digeon"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1517180443, ""gps"": {""latitude"": 48.84354203133597, ""longitude"": 2.418427169322968}}";32;yes;0;6;no;0;0;0;41602;Place Charles Digeon;Operative;yes;6860545.49902,657317.516665;2018-01-28
24;0;33;no;1;no;"{""code"": ""13028"", ""name"": ""Gouthière - Poterne des Peupliers"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1511790042, ""gps"": {""latitude"": 48.820507, ""longitude"": 2.351342}}";38;yes;0;4;no;0;4;0;13028;Gouthière - Poterne des Peupliers;Operative;yes;6858022.61497,652373.102247;2017-11-27
7;0;27;no;1;yes;"{""code"": ""11014"", ""name"": ""Place de la Nation - Taillebourg"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1556748000, ""gps"": {""latitude"": 48.8488408, ""longitude"": 2.3973043}}";27;yes;0;5;no;0;15;0;11014;Place de la Nation - Taillebourg;Operative;yes;6861146.29813,655771.804938;2019-05-01
0;0;0;no;1;yes;"{""code"": ""14027"", ""name"": ""Gergovie - Alésia"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1517356800, ""gps"": {""latitude"": 48.83088717455243, ""longitude"": 2.318882101207347}}";36;yes;37;0;no;37;0;0;14027;Gergovie - Alésia;Operative;yes;6859196.83206,649999.788463;2018-01-31
0;0;0;no;1;yes;"{""code"": ""16025"", ""name"": ""Jean de la Fontaine - Boulainvilliers"", ""state"": ""Operative"", ""type"": ""no"", ""dueDate"": 1540936740, ""gps"": {""latitude"": 48.85264791461651, ""longitude"": 2.2758664190769196}}";1;yes;35;17;no;69;16;0;16025;Jean de la Fontaine - Boulainvilliers;Operative;no;6861644.48213,646864.323772;2018-10-30
1;0;1;no;1;no;"{""code"": ""20110"", ""name"": ""Gambetta - Tourelles"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1552402800, ""gps"": {""latitude"": 48.87533790226418, ""longitude"": 2.4059921130537987}}";20;yes;18;1;no;19;0;0;20110;Gambetta - Tourelles;Operative;yes;6864087.7439,656431.50318;2019-03-12
7;0;20;no;0;yes;"{""code"": ""42303"", ""name"": ""Place Eustache Deschamps"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1554787680, ""gps"": {""latitude"": 48.793855, ""longitude"": 2.336637}}";0;yes;0;3;no;0;10;0;42303;Place Eustache Deschamps;Operative;yes;6855068.25074,651268.535707;2019-04-09
0;1;0;no;1;no;"{""code"": ""20032"", ""name"": ""Square des Amandiers"", ""state"": ""Operative"", ""type"": ""no"", ""dueDate"": 1519772459, ""gps"": {""latitude"": 48.86615630668046, ""longitude"": 2.3891324177384377}}";12;yes;8;2;no;12;2;1;20032;Square des Amandiers;Operative;no;6863076.24832,655187.026851;2018-02-27
28;0;37;no;1;yes;"{""code"": ""48002"", ""name"": ""LCL Campus - Place Oscar Niemeyer"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1549407600, ""gps"": {""latitude"": 48.805342480621576, ""longitude"": 2.363983690738678}}";0;yes;0;1;no;0;6;0;48002;LCL Campus - Place Oscar Niemeyer;Operative;yes;6856328.96589,653287.700962;2019-02-05
19;0;22;no;1;yes;"{""code"": ""41605"", ""name"": ""Général De Gaulle - Vivien"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1557093600, ""gps"": {""latitude"": 48.83607420090204, ""longitude"": 2.4189166724681854}}";22;yes;0;0;no;0;3;0;41605;Général De Gaulle - Vivien;Operative;yes;6859714.88403,657347.330726;2019-05-05
13;0;29;no;1;yes;"{""code"": ""12102"", ""name"": ""Bercy - Traversiére"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1545004800, ""gps"": {""latitude"": 48.84619264257384, ""longitude"": 2.3703800886869435}}";31;yes;1;9;no;1;7;0;12102;Bercy - Traversiére;Operative;yes;6860867.26554,653793.692868;2018-12-17
45;0;45;no;1;yes;"{""code"": ""18047"", ""name"": ""St-Ouen - Lamarck"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1523743200, ""gps"": {""latitude"": 48.891083040295555, ""longitude"": 2.326735694839291}}";45;yes;0;0;no;0;0;0;18047;St-Ouen - Lamarck;Operative;yes;6865885.1513,650633.369902;2018-04-14
15;0;17;no;1;no;"{""code"": ""20012"", ""name"": ""Buzenval - Vignoles"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1517871613, ""gps"": {""latitude"": 48.85385817168762, ""longitude"": 2.400004081428051}}";17;yes;0;0;no;0;2;0;20012;Buzenval - Vignoles;Operative;yes;6861702.6773,655974.16095;2018-02-05
25;0;27;no;1;no;"{""code"": ""19119"", ""name"": ""Edouard Pailleron - Bouret"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1521154800, ""gps"": {""latitude"": 48.880597694070524, ""longitude"": 2.3769494891166687}}";27;yes;0;0;no;0;2;0;19119;Edouard Pailleron - Bouret;Operative;yes;6864689.01596,654305.981661;2018-03-15
0;0;0;no;1;no;"{""code"": ""13120"", ""name"": ""Pierre Joseph Desault"", ""state"": ""Operative"", ""type"": ""no"", ""dueDate"": 1521154800, ""gps"": {""latitude"": 48.82110230800372, ""longitude"": 2.378775402903557}}";19;yes;10;4;no;19;5;0;13120;Pierre Joseph Desault;Operative;no;6858072.60928,654387.843632;2018-03-15
0;0;0;no;1;no;"{""code"": ""35013"", ""name"": ""Guillaume Tell - Parc Henri Barbusse"", ""state"": ""Operative"", ""type"": ""no"", ""dueDate"": 1546383540, ""gps"": {""latitude"": 48.88958925894009, ""longitude"": 2.4198862910270695}}";20;yes;13;4;no;20;3;0;35013;Guillaume Tell - Parc Henri Barbusse;Operative;no;6865664.84139,657462.218565;2019-01-01
1;0;1;no;1;yes;"{""code"": ""20020"", ""name"": ""Pyrénées - Charles Renouvier"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1522447200, ""gps"": {""latitude"": 48.86095933229224, ""longitude"": 2.400421852042113}}";29;yes;26;0;no;28;1;0;20020;Pyrénées - Charles Renouvier;Operative;yes;6862492.03591,656010.810717;2018-03-30
20;0;22;no;1;no;"{""code"": ""15050"", ""name"": ""Dominique Pado - Croix Nivert"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1563400800, ""gps"": {""latitude"": 48.83656, ""longitude"": 2.28976}}";22;yes;0;0;no;0;2;0;15050;Dominique Pado - Croix Nivert;Operative;yes;6859846.41827,647867.692965;2019-07-17
11;0;36;no;1;no;"{""code"": ""13036"", ""name"": ""Olympiades"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1537480800, ""gps"": {""latitude"": 48.82676466519947, ""longitude"": 2.365086078643799}}";36;yes;0;10;no;0;15;0;13036;Olympiades;Operative;yes;6858710.19107,653387.816618;2018-09-20
22;0;33;no;1;no;"{""code"": ""24005"", ""name"": ""Edith Cavell - Volta"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1553856780, ""gps"": {""latitude"": 48.901616564286975, ""longitude"": 2.269354350864887}}";0;yes;0;0;no;0;11;0;24005;Edith Cavell - Volta;Operative;yes;6867093.82174,646436.876845;2019-03-29
20;0;27;no;1;yes;"{""code"": ""43007"", ""name"": ""Hôtel de Ville de Vincennes"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1522015200, ""gps"": {""latitude"": 48.84827609706963, ""longitude"": 2.4398955702781677}}";27;yes;0;5;no;0;2;0;43007;Hôtel de Ville de Vincennes;Operative;yes;6861060.49485,658896.821056;2018-03-25
17;0;23;no;1;yes;"{""code"": ""14004"", ""name"": ""Port Royal - Hôpital Cochin"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1566424800, ""gps"": {""latitude"": 48.838373233813286, ""longitude"": 2.340717874467373}}";24;yes;0;4;no;0;2;0;14004;Port Royal - Hôpital Cochin;Operative;yes;6860015.59399,651609.643618;2019-08-21
24;0;54;no;1;no;"{""code"": ""12008"", ""name"": ""Hector Malot - Daumesnil"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1562709600, ""gps"": {""latitude"": 48.84693552991762, ""longitude"": 2.3770876228809357}}";54;yes;0;15;no;0;15;0;12008;Hector Malot - Daumesnil;Operative;yes;6860945.96346,654286.584213;2019-07-09
44;0;48;no;1;yes;"{""code"": ""14035"", ""name"": ""Maine - Jean Zay  "", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1522447200, ""gps"": {""latitude"": 48.837925263897674, ""longitude"": 2.3225428909063344}}";50;yes;2;1;no;2;3;0;14035;Maine - Jean Zay;Operative;yes;6859977.07628,650275.231002;2018-03-30
8;0;23;no;1;no;"{""code"": ""22404"", ""name"": ""Pierre Brossolette - 12 Février 1934"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1519772437, ""gps"": {""latitude"": 48.81762912910432, ""longitude"": 2.3074963688850407}}";25;yes;2;7;no;2;8;0;22404;Pierre Brossolette - 12 Février 1934;Operative;yes;6857729.97277,649151.065532;2018-02-27
31;0;36;no;1;yes;"{""code"": ""14005"", ""name"": ""René Coty - Place Denfert-Rochereau"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1564347600, ""gps"": {""latitude"": 48.83305647731638, ""longitude"": 2.332941144704819}}";36;yes;0;4;no;0;1;0;14005;René Coty - Place Denfert-Rochereau;Operative;yes;6859429.22326,651033.86222;2019-07-28
0;0;0;no;1;yes;"{""code"": ""14009"", ""name"": ""Tombe Issoire - René Coty"", ""state"": ""Operative"", ""type"": ""no"", ""dueDate"": 1519858800, ""gps"": {""latitude"": 48.83051287670899, ""longitude"": 2.3343613743782043}}";36;yes;35;1;no;36;0;0;14009;Tombe Issoire - René Coty;Operative;no;6859145.52412,651135.72899;2018-02-28
16;0;16;no;1;no;"{""code"": ""16017"", ""name"": ""Siam - La Pompe"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1513156270, ""gps"": {""latitude"": 48.861720329027264, ""longitude"": 2.275346568555312}}";16;yes;1;0;no;1;0;0;16017;Siam - La Pompe;Operative;yes;6862653.59737,646835.436995;2017-12-13
20;0;21;no;1;yes;"{""code"": ""18021"", ""name"": ""Marcadet - Ramey"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1524175242, ""gps"": {""latitude"": 48.890875, ""longitude"": 2.3449019}}";21;yes;0;0;no;0;1;0;18021;Marcadet - Ramey;Operative;yes;6865850.8142,651965.171169;2018-04-19
21;0;30;no;1;no;"{""code"": ""16116"", ""name"": ""George Sand - Jean de La Fontaine"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1514761200, ""gps"": {""latitude"": 48.84986918764119, ""longitude"": 2.268257387525699}}";30;yes;0;4;no;0;5;0;16116;George Sand - Jean de La Fontaine;Operative;yes;6861340.6635,646303.138771;2017-12-31
24;0;35;no;1;no;"{""code"": ""15045"", ""name"": ""Porte de la Plaine"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1540922220, ""gps"": {""latitude"": 48.82805169605981, ""longitude"": 2.2924277186393742}}";35;yes;0;10;no;0;1;0;15045;Porte de la Plaine;Operative;yes;6858898.63792,648055.023449;2018-10-30
13;0;15;no;1;no;"{""code"": ""20013"", ""name"": ""Alexandre Dumas - Place de la Réunion"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1522447200, ""gps"": {""latitude"": 48.85533710742046, ""longitude"": 2.3997703687646292}}";45;yes;25;0;no;30;6;0;20013;Alexandre Dumas - Place de la Réunion;Operative;yes;6861867.25286,655958.262217;2018-03-30
25;0;30;no;1;yes;"{""code"": ""5033"", ""name"": ""Saint-Séverin - Saint-Michel"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1579730400, ""gps"": {""latitude"": 48.85273130548806, ""longitude"": 2.3440927639603615}}";30;yes;0;1;no;0;4;0;5033;Saint-Séverin - Saint-Michel;Operative;yes;6861610.00611,651870.611459;2020-01-22
0;0;1;no;1;no;"{""code"": ""21021"", ""name"": ""Enfants du Paradis - Peupliers"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1523829650, ""gps"": {""latitude"": 48.83312268645377, ""longitude"": 2.2571459412574773}}";40;yes;18;8;no;39;14;0;21021;Enfants du Paradis - Peupliers;Operative;yes;6859486.25721,645470.262787;2018-04-15
0;0;0;no;1;no;"{""code"": ""18108"", ""name"": ""Evangile - Aubervilliers"", ""state"": ""Operative"", ""type"": ""no"", ""dueDate"": 1520290827, ""gps"": {""latitude"": 48.89503954187076, ""longitude"": 2.3687969148159027}}";21;yes;13;6;no;21;2;0;18108;Evangile - Aubervilliers;Operative;no;6866299.62012,653720.928155;2018-03-05
7;0;24;no;0;no;"{""code"": ""25004"", ""name"": ""Marcel Pourtout - Édouard Manet "", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1551347100, ""gps"": {""latitude"": 48.87555620763429, ""longitude"": 2.1655967831611638}}";0;yes;0;12;no;0;5;0;25004;Marcel Pourtout - Édouard Manet;Operative;yes;6864271.49768,638800.125983;2019-02-28
13;0;33;no;1;yes;"{""code"": ""12022"", ""name"": ""Sahel - Général Michel Bizot"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1517356800, ""gps"": {""latitude"": 48.840872964793355, ""longitude"": 2.4044444784522057}}";33;yes;0;9;no;0;11;0;12022;Sahel - Général Michel Bizot;Operative;yes;6860256.37349,656289.087303;2018-01-31
0;0;0;no;1;no;"{""code"": ""15027"", ""name"": ""Duhamel - André Gide"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1511795467, ""gps"": {""latitude"": 48.8365662244334, ""longitude"": 2.312707121097412}}";20;yes;20;0;no;21;1;0;15027;Duhamel - André Gide;Operative;yes;6859832.20503,649551.996759;2017-11-27
5;0;25;no;1;no;"{""code"": ""21023"", ""name"": ""Ancienne Mairie - André Morizet"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1554093300, ""gps"": {""latitude"": 48.838311, ""longitude"": 2.234077}}";0;yes;0;12;no;0;6;0;21023;Ancienne Mairie - André Morizet;Operative;yes;6860079.31212,643782.518632;2019-04-01
16;0;32;no;1;yes;"{""code"": ""8046"", ""name"": ""Marceau - Président Wilson"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1516662025, ""gps"": {""latitude"": 48.8652359, ""longitude"": 2.3002513}}";32;yes;0;10;no;0;6;0;8046;Marceau - Président Wilson;Operative;yes;6863028.01846,648666.00062;2018-01-22
13;0;60;no;1;yes;"{""code"": ""7023"", ""name"": ""Bourdonnais - Tour Eiffel"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1563156000, ""gps"": {""latitude"": 48.860897797941, ""longitude"": 2.29559959844703}}";60;yes;0;39;no;0;8;0;7023;Bourdonnais - Tour Eiffel;Operative;yes;6862548.69368,648320.454833;2019-07-15
0;0;0;no;0;no;"{""code"": ""31105"", ""name"": ""Lavoisier - Missak Manouchian"", ""state"": ""Operative"", ""type"": ""no"", ""dueDate"": 1540936740, ""gps"": {""latitude"": 48.86286468896063, ""longitude"": 2.495676465332508}}";18;yes;10;2;no;18;6;0;31105;Lavoisier - Missak Manouchian;Operative;no;6862655.04855,663000.595447;2018-10-30
0;0;0;no;1;yes;"{""code"": ""17117"", ""name"": ""Pereire - Saussure"", ""state"": ""Operative"", ""type"": ""no"", ""dueDate"": 1562950800, ""gps"": {""latitude"": 48.8882568, ""longitude"": 2.3102882}}";32;yes;29;1;no;32;2;0;17117;Pereire - Saussure;Operative;no;6865581.29847,649424.654213;2019-07-12
1;0;1;no;1;yes;"{""code"": ""42205"", ""name"": ""Place Aristide Briand"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1521154800, ""gps"": {""latitude"": 48.82189236575831, ""longitude"": 2.413003742694855}}";35;yes;30;3;no;34;1;0;42205;Place Aristide Briand;Operative;yes;6858141.22748,656901.595473;2018-03-15
12;0;15;no;1;yes;"{""code"": ""20014"", ""name"": ""Charonne - Alexandre Dumas"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1555192800, ""gps"": {""latitude"": 48.85607741505607, ""longitude"": 2.394869327545166}}";21;yes;19;3;no;20;1;0;20014;Charonne - Alexandre Dumas;Operative;yes;6861952.31364,655599.287082;2019-04-13
0;0;0;no;1;yes;"{""code"": ""43004"", ""name"": ""Montreuil - République"", ""state"": ""Operative"", ""type"": ""no"", ""dueDate"": 1523743200, ""gps"": {""latitude"": 48.85026349463687, ""longitude"": 2.4345204234123234}}";25;yes;11;6;no;25;8;0;43004;Montreuil - République;Operative;no;6861284.28783,658503.955984;2018-04-14
0;0;1;no;1;yes;"{""code"": ""8007"", ""name"": ""Rome - Provence"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1547420400, ""gps"": {""latitude"": 48.874230055580306, ""longitude"": 2.325570111724113}}";30;yes;8;15;no;29;7;0;8007;Rome - Provence;Operative;yes;6864011.93695,650531.900405;2019-01-13
29;0;65;no;1;yes;"{""code"": ""7010"", ""name"": ""Constantine - Université"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1557244800, ""gps"": {""latitude"": 48.860680473738334, ""longitude"": 2.314848195584221}}";65;yes;0;25;no;0;11;0;7010;Constantine - Université;Operative;yes;6862512.10338,649732.4156;2019-05-07
3;0;6;no;1;no;"{""code"": ""17006"", ""name"": ""Guy Môquet - Compoint"", ""state"": ""Close"", ""type"": ""yes"", ""dueDate"": 1575097200, ""gps"": {""latitude"": 48.89213559044868, ""longitude"": 2.32321947813034}}";35;yes;30;0;no;30;0;0;17006;Guy Môquet - Compoint;Close;yes;6866004.39309,650376.555235;2019-11-30
27;0;30;no;1;yes;"{""code"": ""17110"", ""name"": ""Legendre - Nollet"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1555192846, ""gps"": {""latitude"": 48.887742186754224, ""longitude"": 2.320293079881375}}";30;yes;0;1;no;0;2;0;17110;Legendre - Nollet;Operative;yes;6865517.7149,650157.783519;2019-04-13
0;0;0;no;1;no;"{""code"": ""6025"", ""name"": ""Assas - Rennes"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1515020453, ""gps"": {""latitude"": 48.8492084999386, ""longitude"": 2.32851454623001}}";32;yes;24;9;no;34;1;0;6025;Assas - Rennes;Operative;yes;6861227.91187,650724.203774;2018-01-03
26;0;28;no;1;yes;"{""code"": ""31701"", ""name"": ""Mairie de Bagnolet"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1555365600, ""gps"": {""latitude"": 48.868421318555306, ""longitude"": 2.417958788573742}}";28;yes;0;1;no;0;1;0;31701;Mairie de Bagnolet;Operative;yes;6863312.12831,657303.533774;2019-04-15
13;0;17;no;1;no;"{""code"": ""19102"", ""name"": ""Rampal - Belleville"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1556748043, ""gps"": {""latitude"": 48.87302160155955, ""longitude"": 2.379910983145237}}";17;yes;0;1;no;0;3;0;19102;Rampal - Belleville;Operative;yes;6863844.89316,654516.55518;2019-05-01
26;0;42;no;1;yes;"{""code"": ""11029"", ""name"": ""Ménilmontant - Oberkampf"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1522447200, ""gps"": {""latitude"": 48.8666176586814, ""longitude"": 2.38301344041578}}";41;yes;0;2;no;0;3;0;11029;Ménilmontant - Oberkampf;Operative;yes;6863131.0373,654738.551337;2018-03-30
4;0;4;no;1;yes;"{""code"": ""20106"", ""name"": ""Mairie du 20ème"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1571400000, ""gps"": {""latitude"": 48.86530232427545, ""longitude"": 2.3990669846534733}}";27;yes;21;0;no;23;2;0;20106;Mairie du 20ème;Operative;yes;6862975.69946,655915.08539;2019-10-18
6;0;18;no;1;no;"{""code"": ""20005"", ""name"": ""Reynaldo Hahn - Lagny"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1517356800, ""gps"": {""latitude"": 48.849266043601794, ""longitude"": 2.412330328844772}}";19;yes;1;10;no;1;2;0;20005;Reynaldo Hahn - Lagny;Operative;yes;6861185.27005,656874.805674;2018-01-31
